date,open,high,low,close,volume
2042-12-21,24.648,24.5978,24.3269,24.4896,519587
2042-12-22,24.5434,24.769,24.5112,24.616,514880
2042-12-23,24.6392,24.9399,24.7415,24.8213,325553
2042-12-24,24.8435,24.8483,24.8095,24.8106,623768
2042-12-25,24.9706,25.1382,24.5798,24.8543,478462
2042-12-26,25.6968,25.7438,25.5283,25.583,902177
2042-12-27,24.9404,25.411,24.2942,24.7048,833137
2042-12-28,24.0025,24.6484,23.7669,24.1268,3291
2042-12-29,24.7304,24.7884,24.2443,24.5457,718094
2042-12-30,23.8277,24.0883,23.8883,24.006,235605
2042-12-31,23.5214,23.6617,23.3812,23.448,614386
2043-01-01,23.2756,23.4046,22.9723,23.2967,443787
2043-01-02,24.1741,24.2077,23.8177,24.105,90199
2043-01-03,23.9777,24.2351,23.938,24.1224,252007
2043-01-04,24.0577,24.1023,23.8272,24.038,392072
2043-01-05,24.8169,24.8551,24.6467,24.7305,605789
2043-01-06,24.5239,24.9197,24.5908,24.6241,768243
2043-01-07,24.9972,24.9491,24.5858,24.8429,191169
2043-01-08,24.9168,25.0376,24.6069,24.887,262379
2043-01-09,24.2474,24.4915,24.333,24.4595,63111
2043-01-10,25.1357,25.3947,25.2003,25.2412,614172
2043-01-11,25.4054,25.464,24.6363,25.3597,371418
2043-01-12,24.845,24.9635,24.5799,24.8621,178687
2043-01-13,25.8989,26.1884,25.3843,25.7461,777578
2043-01-14,25.3589,25.5293,25.3015,25.4827,648255
2043-01-15,26.2224,26.1906,25.9421,26.1806,655935
2043-01-16,26.2259,26.9149,26.1967,26.3191,750070
2043-01-17,25.6828,25.9703,25.7514,25.7788,4264
2043-01-18,26.0078,26.3721,25.7434,26.0213,777396
2043-01-19,26.3733,26.5516,25.8576,26.2416,468022
2043-01-20,26.6966,26.6918,26.5992,26.6161,884230
2043-01-21,26.3717,26.4837,26.0324,26.3153,16996
2043-01-22,27.4441,27.563,27.2926,27.5037,990148
2043-01-23,27.32,27.2247,27.1577,27.2178,759689
2043-01-24,27.4329,27.5311,27.0408,27.4472,851526
2043-01-25,28.227,28.1598,27.6992,27.7953,61774
2043-01-26,27.8418,28.0438,27.7104,27.902,505621
2043-01-27,27.4242,27.5052,27.191,27.3166,510951
2043-01-28,27.3424,27.4775,27.0486,27.2863,808555
2043-01-29,26.8893,27.3856,26.7694,27.156,227874
2043-01-30,27.1487,27.4294,26.8569,27.1346,715146
2043-01-31,27.1528,27.3481,26.9615,27.2872,224519
2043-02-01,27.4702,27.5268,26.9386,27.3287,73444
2043-02-02,27.1638,27.5783,26.349,27.1666,619956
2043-02-03,26.7453,27.1125,26.5315,26.7293,216546
2043-02-04,26.6264,27.0851,26.5777,26.5809,512354
2043-02-05,26.419,26.3762,25.9268,26.3715,226348
2043-02-06,25.7713,25.6753,25.5787,25.6427,851133
2043-02-07,25.383,25.4091,25.3349,25.3762,965209
2043-02-08,25.2281,25.2912,24.7432,25.195,411154
2043-02-09,25.3452,25.5462,25.152,25.3627,314056
2043-02-10,25.0116,25.0846,24.8621,25.002,922780
2043-02-11,24.8118,25.3268,25.045,25.1124,876013
2043-02-12,25.6408,25.8916,25.2081,25.6101,230473
2043-02-13,24.8387,25.1401,24.4467,24.775,136670
2043-02-14,25.5463,25.3612,25.0266,25.3192,764633
2043-02-15,25.7243,25.8321,25.4197,25.7815,635744
2043-02-16,25.9681,26.1868,26.0226,26.1596,12716
2043-02-17,26.6452,26.8975,26.3315,26.7384,828983
2043-02-18,27.0402,27.3459,26.8795,27.2882,784767
2043-02-19,27.44,27.4909,27.0546,27.2515,781263
2043-02-20,27.1382,27.3514,26.65,27.0336,277341
2043-02-21,26.9213,27.107,26.7356,26.9411,972555
2043-02-22,27.5886,27.5091,26.9408,27.4409,388872
2043-02-23,28.2948,28.3668,27.7323,28.1733,295238
2043-02-24,29.2538,29.214,28.733,29.183,678368
2043-02-25,28.4661,28.6842,28.6446,28.6817,38156
2043-02-26,28.9071,28.8264,28.7614,28.7975,659160
2043-02-27,30.0209,30.1372,29.6049,29.8502,55697
2043-02-28,29.2175,29.5565,28.8297,29.3391,822483
2043-03-01,29.8013,30.3793,29.4349,29.6626,6827
2043-03-02,29.7363,29.7699,29.6995,29.7626,308116
2043-03-03,29.8218,29.8826,29.3994,29.6612,404747
2043-03-04,29.0848,29.3006,29.2235,29.2648,463128
2043-03-05,28.9955,29.1617,28.0287,28.941,579391
2043-03-06,28.8132,28.7427,28.6052,28.6654,332618
2043-03-07,28.4421,28.514,28.1367,28.479,731522
2043-03-08,28.1818,28.0301,27.2541,27.9838,118550
2043-03-09,28.4221,29.0873,28.4833,28.5577,186475
2043-03-10,28.3057,28.579,28.1978,28.3305,594645
2043-03-11,28.4034,28.3281,28.2595,28.2752,23580
2043-03-12,27.1033,27.4882,27.0158,27.294,270193
2043-03-13,28.1619,27.9542,27.7218,27.8261,508713
2043-03-14,28.5128,29.3617,28.4511,28.7632,859320
2043-03-15,28.7435,29.4273,28.5895,28.9009,937077
2043-03-16,28.9773,29.5834,29.0025,29.0477,481841
2043-03-17,29.1701,28.9449,28.4057,28.8872,105480
2043-03-18,28.6487,28.6274,28.4407,28.5143,440794
2043-03-19,28.1681,28.789,28.0802,28.32,796980
2043-03-20,28.7976,29.0845,28.3246,28.6908,240002
2043-03-21,29.2055,29.7484,29.0656,29.1798,838844
2043-03-22,29.4239,30.0768,29.353,29.511,783112
2043-03-23,29.329,29.5354,28.8566,29.319,857708
2043-03-24,29.1312,29.5613,28.6247,29.0703,603611
2043-03-25,29.9882,30.3785,29.8338,30.0524,557031
2043-03-26,31.0282,30.9421,30.5045,30.7256,603336
2043-03-27,30.1628,30.6612,30.0484,30.4077,268458
2043-03-28,30.7303,30.9033,30.3694,30.7677,676661
2043-03-29,30.613,31.1591,30.564,30.7647,588359
2043-03-30,32.1591,32.4368,32.3391,32.3436,699434
2043-03-31,31.661,32.0388,31.3905,31.6013,600962
2043-04-01,31.1591,31.2255,30.9163,31.1858,288504
2043-04-02,31.4311,31.7805,30.9782,31.5505,477660
2043-04-03,31.7492,31.9056,31.4546,31.7903,463988
2043-04-04,31.3271,31.2905,30.4734,31.154,791153
2043-04-05,31.8541,32.1233,31.5999,31.9684,938561
2043-04-06,31.7055,31.793,31.5554,31.561,690775
2043-04-07,31.4069,31.4802,30.7136,31.3071,521321
2043-04-08,31.9735,32.5142,31.7084,32.0025,789555
2043-04-09,32.5102,32.5791,32.0196,32.3577,887796
2043-04-10,32.0869,32.1847,31.6059,31.7618,620933
2043-04-11,31.113,31.5622,31.006,31.0887,318730
2043-04-12,31.7971,32.2101,31.411,31.7714,865952
2043-04-13,32.4236,32.2935,32.0671,32.2843,889614
2043-04-14,30.9883,31.0182,30.6831,30.8781,998863
2043-04-15,31.1855,31.3577,30.3756,30.8804,269485
2043-04-16,30.5733,30.8165,30.5524,30.7605,654248
2043-04-17,31.0793,31.346,31.0927,31.156,409360
2043-04-18,31.9405,31.6062,31.561,31.597,980152
2043-04-19,31.7111,31.8387,31.4404,31.5886,702606
2043-04-20,31.0127,31.4953,30.9773,31.2388,430916
2043-04-21,31.1401,32.1047,31.2207,31.5311,4380
2043-04-22,31.108,31.9312,30.6793,31.0749,359048
2043-04-23,32.0414,32.2949,32.0542,32.1288,974640
2043-04-24,31.9223,32.2663,31.7473,32.0973,150852
2043-04-25,31.0005,31.3496,30.9825,31.2853,523169
2043-04-26,32.1641,32.416,32.0022,32.2268,984970
2043-04-27,32.7871,33.3306,32.7117,32.9243,423663
2043-04-28,33.7101,33.6531,33.1945,33.6037,33624
2043-04-29,33.7656,33.9205,33.2122,33.7095,322107
2043-04-30,33.5472,33.8823,33.2997,33.6759,864834
2043-05-01,33.8149,34.1254,33.8264,33.8635,506357
2043-05-02,33.4209,33.5299,33.0778,33.3272,502427
2043-05-03,32.077,32.2043,32.0849,32.1893,292707
2043-05-04,32.0268,31.547,31.2862,31.5284,615904
2043-05-05,31.6581,31.9832,31.6703,31.8486,23761
2043-05-06,32.3092,32.8413,32.3529,32.4498,185478
2043-05-07,32.1952,32.4103,32.0533,32.2879,643828
2043-05-08,32.0008,32.0804,31.9379,32.0634,57068
2043-05-09,31.8563,31.8854,31.6635,31.8721,791851
2043-05-10,32.1674,32.4218,32.1932,32.1983,219628
2043-05-11,33.2137,33.0286,32.8342,32.9054,454190
2043-05-12,31.8597,32.2171,31.976,31.9888,296076
2043-05-13,31.8114,32.0536,31.8802,32.0376,670734
2043-05-14,31.6697,31.863,31.1819,31.5167,184022
2043-05-15,31.019,31.1599,30.973,31.0446,72482
2043-05-16,31.6667,31.8554,30.8786,31.8327,950674
2043-05-17,32.522,32.5982,32.2174,32.4047,87097
2043-05-18,32.4292,32.3836,32.2328,32.3208,854122
2043-05-19,33.8648,34.4081,33.4155,33.8753,404462
2043-05-20,34.8055,34.965,34.7497,34.9117,228376
2043-05-21,33.3257,33.8589,33.3158,33.5151,218902
2043-05-22,33.1934,33.7133,33.0473,33.4045,301933
2043-05-23,34.1555,34.3082,33.9567,34.0349,755456
2043-05-24,33.3761,33.5027,32.9133,33.4656,57319
2043-05-25,33.4478,33.5068,33.2514,33.4602,471341
2043-05-26,32.5832,33.1354,32.8178,33.1072,604408
2043-05-27,33.2274,33.3097,33.1286,33.1844,883308
2043-05-28,33.0804,33.1679,32.5694,32.976,153766
2043-05-29,32.5759,33.3785,32.4309,32.7589,738099
2043-05-30,32.0852,31.8093,31.2865,31.7756,754607
2043-05-31,30.7654,30.9423,30.6324,30.8261,535983
2043-06-01,31.1118,31.6459,31.0753,31.3827,84108
2043-06-02,31.7446,32.3717,31.443,31.7794,532025
2043-06-03,31.1482,31.3165,31.224,31.2977,647527
2043-06-04,31.8436,31.8896,31.292,31.7568,899556
2043-06-05,31.6449,32.3643,31.4088,31.9437,400400
2043-06-06,31.7339,32.0298,31.3765,31.4793,510688
2043-06-07,31.6647,32.1158,31.5975,31.6553,22168
2043-06-08,31.5868,32.0635,31.0017,31.5725,595310
2043-06-09,32.2403,32.5386,32.2734,32.3557,722919
2043-06-10,32.2849,32.4711,32.0581,32.361,460069
2043-06-11,31.9959,32.1006,31.9085,32.0738,375975
2043-06-12,32.0756,32.0877,31.9145,31.9696,67165
2043-06-13,31.9817,31.9566,31.6765,31.8893,317819
2043-06-14,31.7424,31.6743,31.3263,31.4256,853085
2043-06-15,31.5406,31.5771,31.0047,31.4708,69791
2043-06-16,32.5574,32.4936,32.4199,32.4532,950160
2043-06-17,32.9566,33.14,32.4784,33.0457,245546
2043-06-18,34.4131,34.7074,34.5237,34.6718,892243
2043-06-19,35.477,35.1904,34.9998,35.1529,505442
2043-06-20,35.7312,36.0292,34.9051,35.546,6968
2043-06-21,36.8789,37.2066,36.7141,36.7694,165086
2043-06-22,37.8405,38.2741,37.2545,37.9589,964997
2043-06-23,39.0727,39.9274,39.0749,39.2095,1090
2043-06-24,38.857,38.8863,38.5269,38.7527,727098
2043-06-25,37.4459,37.7831,36.5263,37.3103,329301
2043-06-26,38.7599,39.4164,38.5391,38.5851,757932
2043-06-27,39.207,39.2752,39.0537,39.194,585174
2043-06-28,38.6724,39.2458,38.9293,39.1505,356427
2043-06-29,40.2953,41.0366,40.7352,40.7563,743110
2043-06-30,41.9755,42.9336,41.5626,42.2749,966739
2043-07-01,42.5053,43.0138,42.4937,42.6119,426967
2043-07-02,41.9007,42.3328,41.5283,42.1711,836391
2043-07-03,43.4597,43.7896,42.8719,43.4658,438402
2043-07-04,43.9917,44.3342,43.4875,44.2133,349428
2043-07-05,44.0085,43.9395,43.1827,43.6717,178357
2043-07-06,44.132,44.4595,44.0464,44.0568,620354
2043-07-07,44.7821,45.4641,44.8345,44.9999,115954
2043-07-08,45.4428,46.0451,45.1109,45.2937,112037
2043-07-09,45.1531,45.5265,45.2235,45.2605,122434
2043-07-10,44.6941,45.4539,44.8018,44.9081,388023
2043-07-11,45.2151,45.1143,44.6222,45.0938,824839
2043-07-12,45.6687,45.9746,45.0694,45.6506,421996
2043-07-13,44.3599,44.5482,44.2866,44.5196,49903
2043-07-14,44.5108,45.1297,44.0949,44.4091,293545
2043-07-15,44.214,45.0078,43.7146,44.387,786089
2043-07-16,43.1459,43.5454,42.5816,43.1143,734979
2043-07-17,43.0693,43.0774,42.8675,42.972,460543
2043-07-18,42.3114,42.9098,41.4992,42.3678,431657
2043-07-19,40.6013,40.7244,40.2559,40.6728,308562
2043-07-20,40.5611,40.9749,40.7675,40.8598,123052
2043-07-21,40.3069,41.1943,40.011,40.4042,401715
2043-07-22,40.1828,40.3696,40.1635,40.2324,561856
2043-07-23,40.9175,40.9477,40.3193,40.7975,162650
2043-07-24,40.1705,40.7822,40.5189,40.5268,411448
2043-07-25,40.2536,40.3089,39.916,40.2087,908591
2043-07-26,39.9728,39.9316,39.1973,39.8892,454424
2043-07-27,40.9866,41.1793,40.863,41.1246,117268
2043-07-28,40.8943,41.3694,40.0029,40.8779,957919
2043-07-29,40.2509,40.3256,39.1878,40.2745,381202
2043-07-30,39.6008,39.9691,39.2836,39.9191,506642
2043-07-31,40.2055,40.5907,39.5709,40.1826,634457
2043-08-01,40.2747,40.6795,39.6729,39.9722,314936
2043-08-02,40.1026,39.7375,39.3659,39.6354,621620
2043-08-03,40.159,39.9327,39.2149,39.748,782526
2043-08-04,39.3589,39.498,39.0851,39.1568,870010
2043-08-05,37.102,37.3874,37.1354,37.1626,550325
2043-08-06,36.9637,37.17,36.9722,37.0155,622814
2043-08-07,36.7167,36.6629,36.4247,36.5178,921918
2043-08-08,36.2133,37.1488,36.0317,36.6639,566706
2043-08-09,36.9515,37.1617,37.068,37.1194,425678
2043-08-10,37.2824,37.3267,37.1655,37.2007,16264
2043-08-11,37.9753,38.162,37.5376,37.7986,691151
2043-08-12,38.2399,38.1175,37.6302,38.0828,753545
2043-08-13,38.9501,39.3293,39.0766,39.1624,238486
2043-08-14,40.3666,41.1937,40.0344,40.6542,653998
2043-08-15,41.0639,41.1176,40.618,40.9881,81623
2043-08-16,40.1988,40.3848,39.8133,40.2212,845311
2043-08-17,41.4761,41.3244,40.5551,41.2225,203230
2043-08-18,39.5761,40.2018,39.1879,39.4381,904584
2043-08-19,38.6408,39.115,38.1672,38.7989,649889
2043-08-20,39.2761,39.4963,39.1972,39.2167,577276
2043-08-21,41.1002,41.028,40.7488,40.9948,643286
2043-08-22,39.6856,39.9203,39.3938,39.6548,951021
2043-08-23,38.8736,39.4672,38.4526,39.0639,562844
2043-08-24,40.1321,40.3254,39.9882,40.0349,59643
2043-08-25,41.2624,41.2579,40.8569,41.1923,308099
2043-08-26,38.6866,38.8313,38.4341,38.7156,747065
2043-08-27,38.8099,39.4492,38.754,38.7646,7098
2043-08-28,38.5621,38.8588,38.6217,38.7223,682686
2043-08-29,38.6546,38.7367,38.133,38.7174,998961
2043-08-30,37.7813,38.1884,37.2576,37.6194,891366
2043-08-31,37.2657,37.6631,37.2518,37.2793,297383
2043-09-01,36.4011,36.3947,35.6446,36.2935,331176
2043-09-02,36.3491,36.95,35.8945,36.2767,133632
2043-09-03,35.4529,35.4332,34.7215,35.402,447119
2043-09-04,35.6264,35.5506,35.1733,35.3775,806245
2043-09-05,36.5597,37.184,36.7178,36.9379,125013
2043-09-06,37.5548,37.972,36.8838,37.682,345355
2043-09-07,37.4453,37.7756,36.9046,37.5301,569264
2043-09-08,37.3744,37.7787,37.1397,37.3576,173606
2043-09-09,36.1325,36.0812,35.7642,36.0758,235561
2043-09-10,36.5347,36.681,36.0738,36.361,77510
2043-09-11,36.1101,36.3839,35.851,36.0699,165627
2043-09-12,35.8509,36.216,35.924,36.0681,498007
2043-09-13,35.369,36.008,34.8213,35.1378,129015
2043-09-14,35.4183,36.195,35.5038,35.5082,557372
2043-09-15,35.3561,35.4247,34.7312,35.3111,862633
2043-09-16,35.1411,35.4023,34.4145,35.2242,4398
2043-09-17,34.2822,34.2691,33.9814,34.2466,392833
2043-09-18,34.7137,35.068,34.3861,34.9157,227774
2043-09-19,35.1847,35.2415,34.6398,35.0496,823706
2043-09-20,35.0455,35.6371,34.8252,35.1903,470839
2043-09-21,35.2783,35.7025,35.2327,35.3117,982124
2043-09-22,35.5178,35.992,35.4263,35.7134,394712
2043-09-23,36.7157,36.4468,36.1899,36.4004,461259
2043-09-24,36.8596,37.0995,36.8739,36.947,501361
2043-09-25,37.2823,38.0428,37.1981,37.3496,329139
2043-09-26,35.883,36.1849,35.3446,36.0399,409285
2043-09-27,34.8348,35.1176,34.5696,34.7847,449289
2043-09-28,34.239,34.5905,33.913,34.1654,776146
2043-09-29,35.0371,35.3201,34.7008,35.2145,391943
2043-09-30,36.112,36.2161,36.0133,36.0812,570428
2043-10-01,34.1062,34.7252,33.9008,34.1905,245014
2043-10-02,34.7033,35.3561,34.2915,34.5852,578336
2043-10-03,33.2431,33.6896,33.3164,33.3643,707518
2043-10-04,33.3937,33.5638,33.1949,33.3889,865751
2043-10-05,33.5044,34.2941,33.5485,33.6963,796765
2043-10-06,33.9551,34.2621,33.3292,33.7662,341153
2043-10-07,34.6868,34.9534,34.6375,34.8583,272062
2043-10-08,36.4347,36.115,36.0715,36.0923,962446
2043-10-09,35.4346,35.59,35.0573,35.4535,852213
2043-10-10,35.0785,35.0514,34.8513,35.0509,330754
2043-10-11,34.3286,34.2996,33.9253,34.2401,434403
2043-10-12,33.571,33.613,33.2251,33.6061,556656
2043-10-13,34.3473,34.574,33.5527,34.4182,212023
2043-10-14,34.9068,35.5609,34.8449,34.9236,639274
2043-10-15,35.3691,35.6409,35.007,35.197,53822
2043-10-16,34.8229,34.9523,34.2354,34.6674,416418
2043-10-17,34.6959,34.7278,34.2207,34.7066,835743
2043-10-18,33.7433,34.4952,33.7054,33.8891,554020
2043-10-19,34.8422,35.063,34.3461,34.8509,923075
2043-10-20,33.4035,33.7595,33.3432,33.3854,813682
2043-10-21,33.6488,34.1232,33.76,33.8958,550012
2043-10-22,35.2936,35.5867,35.1798,35.2889,763222
2043-10-23,35.7068,36.0022,35.475,35.7455,339192
2043-10-24,35.5744,35.5961,35.4596,35.5944,472425
2043-10-25,35.5129,35.376,35.1429,35.2583,640258
2043-10-26,35.8131,36.8735,35.5349,35.7692,44293
2043-10-27,35.2382,35.111,34.9078,34.9586,648811
2043-10-28,33.5942,33.8676,33.4848,33.6803,953451
2043-10-29,32.7854,33.0316,32.2531,32.9618,838116
2043-10-30,34.2936,34.5632,34.0981,34.3173,437708
2043-10-31,34.9969,34.9895,34.4277,34.8105,961481
2043-11-01,34.8109,34.9685,34.6331,34.7816,74656
2043-11-02,34.4395,34.7471,33.8632,34.39,785014
2043-11-03,34.5325,34.5962,34.1015,34.3108,928090
2043-11-04,33.6904,33.6883,33.3062,33.4646,558008
2043-11-05,32.5318,32.6295,32.5033,32.6261,550493
2043-11-06,33.2091,34.2749,33.3825,33.4675,882804
2043-11-07,33.6568,33.6474,32.8914,33.4884,552429
2043-11-08,33.3463,33.3617,33.213,33.3493,825725
2043-11-09,34.0764,34.2108,33.9524,34.1002,663427
2043-11-10,34.2056,34.2844,33.5023,34.0578,126243
2043-11-11,34.6732,35.0452,34.4688,34.6121,504813
2043-11-12,34.0308,34.3103,34.1133,34.1573,876631
2043-11-13,35.7272,36.2459,35.4821,35.62,847410
2043-11-14,36.5127,36.767,36.3592,36.6383,142413
2043-11-15,37.3005,37.3284,36.449,37.2644,547154
2043-11-16,37.0482,37.831,37.0164,37.0176,121512
2043-11-17,36.7253,36.9728,36.3239,36.6249,123520
2043-11-18,35.7116,36.047,35.4114,35.7224,449197
2043-11-19,35.3726,35.6761,35.0927,35.5228,316305
2043-11-20,35.7292,36.1676,35.8193,35.906,184001
2043-11-21,35.2621,35.4886,34.8262,35.1958,142841
2043-11-22,35.9017,35.9782,35.8572,35.9374,699568
2043-11-23,36.4793,36.6108,36.5389,36.5642,542866
2043-11-24,37.0691,37.679,36.7466,37.173,704510
2043-11-25,36.7708,36.7326,36.6558,36.6724,213744
2043-11-26,37.1152,37.7055,36.938,37.2295,163671
2043-11-27,36.3789,36.8622,35.9008,36.2797,442731
2043-11-28,36.6071,36.9219,36.4328,36.5742,238665
2043-11-29,36.3569,36.3971,36.0749,36.1288,587741
2043-11-30,36.4889,36.6755,36.4636,36.5495,321241
2043-12-01,37.1459,37.4564,36.6741,37.0328,658348
2043-12-02,36.3904,36.7249,35.7564,36.3327,156866
2043-12-03,36.843,37.0054,36.5847,36.6651,869175
2043-12-04,38.0899,38.1259,37.5113,37.9717,39020
2043-12-05,36.6406,36.9242,36.137,36.6307,451562
2043-12-06,35.4805,35.9898,35.3049,35.5671,357325
2043-12-07,37.2268,37.4707,37.1634,37.1644,498623
2043-12-08,38.2305,38.8215,38.1875,38.3108,771905
2043-12-09,38.9484,39.6271,38.7966,39.1647,164861
2043-12-10,39.0943,39.227,39.0433,39.1929,749770
2043-12-11,39.9226,40.4286,39.5438,39.9959,937292
2043-12-12,38.4684,38.4875,38.1099,38.2556,208927
2043-12-13,38.9098,39.0268,38.1211,38.6932,945745
2043-12-14,37.471,37.8725,37.0224,37.4131,658664
2043-12-15,36.2772,36.4527,36.3433,36.3442,124674
2043-12-16,36.3519,36.622,36.3377,36.4735,671386
2043-12-17,36.6127,36.6685,36.3051,36.5923,155869
2043-12-18,38.9074,39.1553,38.7374,38.9894,326175
2043-12-19,39.3479,40.0478,39.5188,39.5516,147956
2043-12-20,40.5612,40.8986,40.4743,40.598,336419
2043-12-21,41.0641,41.319,40.7907,41.2623,277177
2043-12-22,43.7678,44.4395,43.2245,43.7435,736176
2043-12-23,42.4247,43.2003,42.7715,43.0227,577123
2043-12-24,42.2874,42.1703,41.6746,42.055,589188
2043-12-25,41.2773,41.347,41.0902,41.3324,273975
2043-12-26,41.0499,41.7399,40.9523,41.1332,828707
2043-12-27,42.3638,42.6252,42.3339,42.4711,240509
2043-12-28,44.4263,44.3858,43.268,44.1158,764923
2043-12-29,44.9287,45.3187,44.3234,44.3517,141403
2043-12-30,43.3621,43.8439,43.4351,43.5368,813161
2043-12-31,43.277,43.6997,43.3469,43.3961,737334
2044-01-01,42.8455,43.5314,41.8952,42.9283,960635
2044-01-02,42.0371,41.721,41.5847,41.7168,310261
2044-01-03,43.5023,43.5593,43.3276,43.5424,668198
2044-01-04,43.2764,43.3056,42.891,42.9807,158642
2044-01-05,43.1966,44.0808,43.2349,43.3368,812129
2044-01-06,43.0407,43.5564,42.5556,43.0256,942505
2044-01-07,43.5286,44.3368,42.9082,43.4886,464777
2044-01-08,43.0513,42.9539,42.5899,42.825,608062
2044-01-09,42.4586,42.6106,42.3956,42.5437,135927
2044-01-10,41.6443,41.6716,40.6059,41.664,493656
2044-01-11,41.7592,41.9575,41.3057,41.9319,298990
2044-01-12,41.7815,41.6318,41.399,41.616,592138
2044-01-13,40.914,41.3786,41.217,41.2999,780489
2044-01-14,41.2263,41.5818,40.3907,41.2592,368293
2044-01-15,42.4356,42.5897,42.1402,42.4414,215512
2044-01-16,42.8086,43.213,42.9446,43.0449,29129
2044-01-17,42.7574,42.8844,42.6957,42.8767,986650
2044-01-18,42.6506,43.3331,42.4907,42.7643,339352
2044-01-19,43.2757,43.9752,43.5491,43.7523,899506
2044-01-20,43.8016,43.7537,42.2156,43.6747,764609
2044-01-21,44.2003,44.1547,43.6092,43.9326,833724
2044-01-22,44.6602,44.9299,44.6063,44.736,693067
2044-01-23,44.2207,43.9905,43.9236,43.9642,581518
2044-01-24,43.4858,43.3674,42.2292,43.3575,55367
2044-01-25,42.5472,42.5705,42.4442,42.5387,390049
2044-01-26,43.4592,44.0776,43.1916,43.8484,404523
2044-01-27,43.8637,43.8226,42.7453,43.5791,749467
2044-01-28,42.7649,43.3781,42.5482,42.7733,351969
2044-01-29,42.4214,42.7211,42.6415,42.711,56130
2044-01-30,42.7169,43.1778,42.0911,42.682,830575
2044-01-31,42.8045,43.2381,41.7254,42.6287,523985
2044-02-01,41.5893,41.8914,41.6921,41.8788,651449
2044-02-02,40.9551,41.364,40.9249,41.1312,845668
2044-02-03,42.0405,42.2348,41.7003,41.9143,909450
2044-02-04,40.9196,41.9363,40.8983,41.4399,959902
2044-02-05,39.9498,40.8424,39.8449,40.0233,174621
2044-02-06,39.6085,39.796,39.5198,39.6644,843291
2044-02-07,39.8356,40.087,39.5761,39.9942,175007
2044-02-08,39.1566,39.3908,39.0585,39.3538,777977
2044-02-09,41.5293,41.4269,41.1482,41.387,235756
2044-02-10,41.5539,41.8515,41.141,41.5878,987479
2044-02-11,41.3835,41.7984,41.3372,41.6402,857982
2044-02-12,39.7183,39.9337,39.5053,39.9076,444569
2044-02-13,40.0994,40.6964,39.4969,39.906,150419
2044-02-14,40.041,40.0862,39.9152,40.0334,523937
2044-02-15,39.2047,39.427,38.9785,39.3672,931930
2044-02-16,39.5574,40.2022,39.0709,39.7607,487607
2044-02-17,39.9102,39.8532,39.6897,39.8394,342403
2044-02-18,40.1814,40.9327,39.5376,40.0858,443291
2044-02-19,40.4853,41.0011,39.6085,40.4777,931215
2044-02-20,38.7795,38.8121,38.5269,38.7909,766653
2044-02-21,37.6185,37.9623,37.2991,37.7768,744353
2044-02-22,39.4671,39.8076,38.9281,39.1012,404492
2044-02-23,39.0248,39.4243,38.6826,39.1812,499838
2044-02-24,38.8662,39.2003,39.0395,39.0467,701798
2044-02-25,38.9369,39.6527,38.7596,38.9623,689211
2044-02-26,39.4604,39.7118,39.139,39.654,326562
2044-02-27,39.9604,40.35,39.9115,40.0907,822033
2044-02-28,40.3071,40.9409,39.8786,40.4241,331903
2044-02-29,41.4178,41.5837,40.786,41.479,404034
2044-03-01,41.9364,42.0666,41.6761,41.7753,603615
2044-03-02,43.2493,43.2748,42.7376,43.0548,987975
2044-03-03,42.3677,42.921,41.3099,42.2212,699103
2044-03-04,41.5601,41.9366,41.1018,41.5522,337062
2044-03-05,40.8241,41.5205,40.6534,40.7512,952982
2044-03-06,41.1824,40.9737,40.6908,40.9047,456671
2044-03-07,38.3466,38.6931,37.8114,38.31,288193
2044-03-08,38.3354,38.7125,37.2914,38.0952,81920
2044-03-09,36.822,37.5594,37.0246,37.1018,835876
2044-03-10,37.6906,37.4427,37.1371,37.4328,246986
2044-03-11,37.7008,37.4511,36.4662,37.431,412263
2044-03-12,37.1573,37.3275,36.8203,37.0482,389122
2044-03-13,35.7232,36.3864,36.0319,36.1346,381374
2044-03-14,35.8637,36.8478,36.0262,36.1011,500758
2044-03-15,35.3434,35.542,35.4744,35.5038,455264
2044-03-16,34.2479,34.6065,34.3846,34.5477,160269
2044-03-17,34.2078,34.6794,34.4121,34.5638,447929
2044-03-18,34.7823,34.8186,34.449,34.5972,25563
2044-03-19,35.1063,35.9881,35.0213,35.4772,351659
2044-03-20,35.8112,36.4019,35.0711,35.7326,829920
2044-03-21,36.1132,36.2399,36.0054,36.2204,570557
2044-03-22,34.7265,35.2772,34.7572,34.7908,935242
2044-03-23,35.3802,35.1627,34.749,34.9898,843096
2044-03-24,34.646,34.9292,34.5251,34.7928,901324
2044-03-25,35.3698,35.5171,34.8583,35.2039,231952
2044-03-26,34.0099,34.2093,33.5153,33.931,283270
2044-03-27,34.2852,34.7528,34.2297,34.4934,715133
2044-03-28,33.5115,33.6698,33.5099,33.5816,604199
2044-03-29,34.3581,34.3256,33.504,34.2785,407053
2044-03-30,34.0573,34.2609,33.8351,33.882,73589
2044-03-31,33.9827,34.2852,33.8719,34.1378,20292
2044-04-01,32.9888,33.0705,32.7496,33.0252,492877
2044-04-02,32.2159,32.3485,31.8446,32.2261,269398
2044-04-03,32.0246,32.7037,31.6692,32.3525,777797
2044-04-04,31.5944,31.9013,31.2547,31.5985,266956
2044-04-05,31.9376,32.0598,31.9446,31.9612,818201
